protocol,srcPort,srcIP,destPort,destIP,isMalicious,action,ruleMatch,ruleSeverity
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
TCP,63966,192.168.1.10,443,142.250.184.161,true,false,true,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59293,192.168.1.10,443,216.58.215.142,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
TCP,443,142.250.184.161,63966,192.168.1.10,true,false,true,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
TCP,63966,192.168.1.10,443,142.250.184.161,true,false,true,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,false,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,false,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
UDP,443,105.73.187.14,59512,192.168.1.10,false,true,false,MEDIUM
UDP,59512,192.168.1.10,443,105.73.187.14,false,true,false,MEDIUM
TCP,443,216.58.215.142,63965,192.168.1.10,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
TCP,443,104.18.19.125,63152,192.168.1.10,true,false,true,MEDIUM
UDP,50742,192.168.1.10,443,172.217.168.174,false,true,false,MEDIUM
TCP,63152,192.168.1.10,443,104.18.19.125,true,false,true,MEDIUM
UDP,443,172.217.168.174,50742,192.168.1.10,false,true,false,M
